area_type,location,society,total_sqft,bath,balcony,price,bhk
Super built-up  Area,Mysore Road,,1170.0,2.0,2.0,65.0,2.0
Super built-up  Area,Mysore Road,SaodySa,1568.0,2.0,2.0,100.0,3.0
Built-up  Area,Mysore Road,PrntaEn,1175.0,2.0,2.0,70.5,2.0
Super built-up  Area,Mysore Road,,1080.0,2.0,1.0,60.0,3.0
Plot  Area,NRI Layout,,1200.0,4.0,0.0,95.0,4.0
Plot  Area,NRI Layout,,1250.0,2.0,0.0,75.0,2.0
Built-up  Area,Nagarbhavi,,1630.0,2.0,1.0,98.0,3.0
Plot  Area,Nagarbhavi,,1350.0,3.0,2.0,150.0,3.0
Plot  Area,Nagarbhavi,,1200.0,2.0,1.0,150.0,2.0
Built-up  Area,Nagarbhavi,,2400.0,3.0,0.0,160.0,3.0
Super built-up  Area,Nagarbhavi,MaentNa,884.0,2.0,2.0,36.0,1.0
Plot  Area,Nagarbhavi,,600.0,2.0,1.0,80.0,3.0
Plot  Area,Nagarbhavi,,600.0,3.0,2.0,100.0,3.0
Plot  Area,Nagarbhavi,,600.0,3.0,1.0,83.0,3.0
Plot  Area,Nagarbhavi,,1200.0,2.0,1.0,150.0,2.0
Built-up  Area,Nagarbhavi,Vaows M,1400.0,2.0,1.0,85.0,3.0
Super built-up  Area,Nagarbhavi,Deens G,1515.0,2.0,1.0,79.0,3.0
Carpet  Area,Nagarbhavi,,300.0,1.0,1.0,20.0,1.0
Plot  Area,Nagarbhavi,,1250.0,3.0,0.0,175.0,4.0
Built-up  Area,Nagarbhavi,MaentNa,710.0,2.0,2.0,40.0,1.0
Super built-up  Area,Nagarbhavi,,1020.0,2.0,2.0,55.0,2.0
Super built-up  Area,Nagarbhavi,KohraNa,1190.0,2.0,2.0,63.0,2.0
Built-up  Area,Nagarbhavi,,1050.0,2.0,1.0,80.0,2.0
Plot  Area,Nagarbhavi,,800.0,3.0,0.0,95.0,3.0
Plot  Area,Nagarbhavi,,1050.0,3.0,1.0,175.0,3.0
Built-up  Area,Nagarbhavi,,1250.0,3.0,0.0,170.0,2.0
Super built-up  Area,Nagarbhavi,Deens G,1635.0,3.0,3.0,85.0,3.0
Super built-up  Area,Nagarbhavi,,1400.0,2.0,2.0,135.0,3.0
Built-up  Area,Nagarbhavi,,1800.0,3.0,0.0,180.0,4.0
Super built-up  Area,Nagasandra,,1470.0,2.0,2.0,110.0,3.0
Plot  Area,Nagasandra,,1310.0,3.0,3.0,95.0,4.0
Super built-up  Area,Nagasandra,,2400.0,4.0,1.0,145.0,4.0
Super built-up  Area,Nagasandra,,1650.0,3.0,2.0,95.0,3.0
Plot  Area,Nagasandra,,1500.0,2.0,0.0,91.0,2.0
Plot  Area,Nagavara,,400.0,1.0,0.0,14.0,1.0
Super built-up  Area,Nagavara,,2319.0,3.0,2.0,180.0,3.0
Super built-up  Area,Nagavara,,2430.0,4.0,3.0,180.0,3.0
Built-up  Area,Nagavara,,1315.0,2.0,2.0,70.0,2.0
Super built-up  Area,Nagavarapalya,PuonsSe,1392.0,2.0,1.0,99.0,2.0
Super built-up  Area,Nagavarapalya,PuonsSe,705.0,1.0,1.0,52.5,1.0
Super built-up  Area,Nagavarapalya,Giconal,1300.0,3.0,1.0,80.0,3.0
Super built-up  Area,Nagavarapalya,PuonsSe,705.0,1.0,1.0,57.0,1.0
Super built-up  Area,Nagavarapalya,PuonsSe,705.0,1.0,1.0,55.0,1.0
Super built-up  Area,Nagavarapalya,PuonsSe,705.0,1.0,1.0,57.0,1.0
Super built-up  Area,Nagavarapalya,Goeenes,1335.0,2.0,3.0,110.0,2.0
Super built-up  Area,Nagavarapalya,,1260.0,2.0,2.0,85.5,2.0
Super built-up  Area,Narayanapura,AriosHe,1308.0,2.0,2.0,89.04,2.0
Super built-up  Area,Narayanapura,Veodsar,1566.0,3.0,1.0,83.3,3.0
Built-up  Area,Narayanapura,,1485.0,3.0,2.0,85.0,3.0
Super built-up  Area,Narayanapura,Veodsar,1302.0,2.0,1.0,69.1,2.0
Super built-up  Area,Narayanapura,AriosHe,1308.0,2.0,1.0,89.04,2.0
Super built-up  Area,Narayanapura,AriosHe,2357.0,3.0,2.0,135.0,3.0
Super built-up  Area,Narayanapura,AriosHe,2357.0,3.0,2.0,135.0,3.0
Super built-up  Area,Narayanapura,AriosHe,1469.0,2.0,2.0,99.14,2.0
Super built-up  Area,Neeladri Nagar,GeereEc,2556.0,3.0,2.0,133.0,3.0
Super built-up  Area,Neeladri Nagar,Guenoa ,674.0,1.0,1.0,21.0,1.0
Built-up  Area,Neeladri Nagar,AdingSV,527.0,1.0,0.0,26.0,1.0
Built-up  Area,Neeladri Nagar,Guenoa ,640.0,1.0,1.0,20.5,1.0
Super built-up  Area,Nehru Nagar,Ceste C,1775.0,3.0,3.0,110.0,3.0
Built-up  Area,Nehru Nagar,Undge T,1374.0,3.0,2.0,72.0,3.0
Super built-up  Area,Nehru Nagar,Veyalin,1674.0,3.0,,90.0,3.0
Super built-up  Area,OMBR Layout,Inntsa ,2420.0,3.0,2.0,185.0,3.0
Built-up  Area,OMBR Layout,,1078.0,2.0,3.0,65.0,2.0
Super built-up  Area,OMBR Layout,,1101.0,2.0,2.0,65.5,2.0
Super built-up  Area,OMBR Layout,,1041.0,2.0,2.0,65.5,2.0
Super built-up  Area,OMBR Layout,Drerspe,1300.0,2.0,2.0,80.0,2.0
Plot  Area,OMBR Layout,,2400.0,5.0,3.0,275.0,5.0
Super built-up  Area,OMBR Layout,,1085.0,2.0,1.0,64.0,2.0
Super built-up  Area,OMBR Layout,,1855.0,3.0,2.0,145.0,3.0
Super built-up  Area,OMBR Layout,Inntsa ,1730.0,3.0,1.0,93.0,3.0
Super built-up  Area,OMBR Layout,,1165.0,2.0,2.0,88.5,2.0
Super built-up  Area,OMBR Layout,,1101.0,2.0,2.0,66.0,2.0
Super built-up  Area,OMBR Layout,,3400.0,4.0,2.0,275.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,2732.0,4.0,,204.0,4.0
Built-up  Area,Old Airport Road,Trnce A,1875.0,2.0,2.0,110.0,3.0
Super built-up  Area,Old Airport Road,Jaades ,3356.0,4.0,,251.0,4.0
Super built-up  Area,Old Airport Road,Vadel C,1206.0,2.0,3.0,75.0,2.0
Super built-up  Area,Old Airport Road,Jaades ,2774.0,4.0,,207.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,2690.0,4.0,3.0,191.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,2690.0,4.0,3.0,199.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,1655.0,2.0,1.0,97.65,2.0
Super built-up  Area,Old Airport Road,,1075.0,2.0,2.0,60.0,2.0
Built-up  Area,Old Airport Road,,1858.0,2.0,1.0,167.0,3.0
Super built-up  Area,Old Airport Road,FlsicFl,1150.0,2.0,1.0,90.0,2.0
Super built-up  Area,Old Airport Road,Jaades ,2690.0,4.0,3.0,191.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,2658.0,5.0,3.0,187.0,4.0
Super built-up  Area,Old Airport Road,,946.0,2.0,2.0,58.0,2.0
Super built-up  Area,Old Airport Road,Jaades ,2774.0,4.0,3.0,208.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,2774.0,4.0,3.0,208.0,4.0
Built-up  Area,Old Airport Road,,3200.0,4.0,,280.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,2690.0,4.0,3.0,201.0,4.0
Super built-up  Area,Old Airport Road,,1145.0,2.0,2.0,75.0,2.0
Super built-up  Area,Old Airport Road,Jaades ,2732.0,4.0,3.0,194.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,2658.0,5.0,3.0,189.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,2774.0,4.0,3.0,197.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,3496.0,4.0,,262.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,2774.0,4.0,3.0,197.0,4.0
Super built-up  Area,Old Airport Road,Jaades ,2732.0,4.0,3.0,204.0,4.0
Super built-up  Area,Old Airport Road,Roa 2ha,1798.0,3.0,,150.0,3.0
Super built-up  Area,Old Airport Road,Jaades ,2774.0,4.0,3.0,208.0,4.0
Super built-up  Area,Old Airport Road,VSletes,1184.0,2.0,1.0,78.0,2.0
Super built-up  Area,Old Airport Road,Jaades ,3504.0,4.0,,262.0,4.0
Built-up  Area,Old Airport Road,Canoroy,1055.0,2.0,3.0,75.0,2.0
Super built-up  Area,Old Madras Road,Saesttt,1425.0,2.0,2.0,94.0,3.0
Super built-up  Area,Old Madras Road,Brglede,1720.0,3.0,2.0,100.0,3.0
Super built-up  Area,Old Madras Road,Brglede,1200.0,2.0,1.0,72.0,2.0
Super built-up  Area,Old Madras Road,Teilsaf,1100.0,2.0,1.0,70.0,2.0
Super built-up  Area,Old Madras Road,Saesttt,1171.0,2.0,2.0,75.0,2.0
Super built-up  Area,Old Madras Road,Brglede,2010.0,3.0,2.0,125.0,4.0
Super built-up  Area,Old Madras Road,Brglede,1480.0,2.0,2.0,84.0,3.0
Super built-up  Area,Old Madras Road,Brglede,1210.0,2.0,1.0,74.0,2.0
Super built-up  Area,Old Madras Road,Saesttt,1171.0,2.0,2.0,72.0,2.0
Super built-up  Area,Old Madras Road,Brglede,1480.0,3.0,2.0,95.0,3.0
Super built-up  Area,Old Madras Road,Saesttt,1425.0,2.0,2.0,74.31,3.0
Super built-up  Area,Old Madras Road,Brglede,1210.0,2.0,1.0,80.0,2.0
Super built-up  Area,Old Madras Road,Sastaat,1859.0,3.0,2.0,121.0,3.0
Built-up  Area,Old Madras Road,GRlas V,2300.0,3.0,2.0,142.0,3.0
Super built-up  Area,Old Madras Road,Brglede,1210.0,2.0,1.0,80.0,2.0
Super built-up  Area,Old Madras Road,Brglede,1210.0,2.0,1.0,77.0,2.0
Super built-up  Area,Old Madras Road,Sastaat,1330.0,2.0,2.0,74.0,2.0
Super built-up  Area,Old Madras Road,Brglede,1720.0,3.0,2.0,106.0,3.0
Super built-up  Area,Old Madras Road,Brica E,2990.0,3.0,2.0,170.0,3.0
Super built-up  Area,Old Madras Road,Saesttt,1171.0,2.0,2.0,73.0,2.0
Super built-up  Area,Old Madras Road,Brglede,1630.0,3.0,2.0,110.0,3.0
Super built-up  Area,Old Madras Road,Brica E,2640.0,2.0,1.0,170.0,2.0
Built-up  Area,Padmanabhanagar,,1020.0,2.0,2.0,63.0,2.0
Built-up  Area,Padmanabhanagar,,1176.0,2.0,0.0,62.0,2.0
Super built-up  Area,Padmanabhanagar,ACersd ,1258.0,2.0,2.0,115.0,2.0
Super built-up  Area,Padmanabhanagar,,1708.0,2.0,1.0,90.5,3.0
Super built-up  Area,Padmanabhanagar,Bhise P,1100.0,2.0,2.0,65.0,2.0
Built-up  Area,Padmanabhanagar,,3400.0,3.0,1.0,210.0,4.0
Super built-up  Area,Padmanabhanagar,,1360.0,2.0,3.0,75.0,3.0
Built-up  Area,Padmanabhanagar,,4500.0,4.0,2.0,360.0,3.0
Super built-up  Area,Padmanabhanagar,,1710.0,2.0,2.0,90.63,3.0
Super built-up  Area,Padmanabhanagar,,1000.0,1.0,,90.0,2.0
Super built-up  Area,Padmanabhanagar,Silusti,1250.0,2.0,2.0,70.0,3.0
Super built-up  Area,Padmanabhanagar,,1350.0,3.0,1.0,71.55,3.0
Super built-up  Area,Padmanabhanagar,Naasyak,1360.0,3.0,1.0,75.0,3.0
Super built-up  Area,Padmanabhanagar,,1100.0,2.0,1.0,60.0,2.0
Super built-up  Area,Padmanabhanagar,SollyCl,2051.0,3.0,1.0,180.0,3.0
Super built-up  Area,Padmanabhanagar,SollyCl,2051.0,3.0,2.0,170.0,3.0
Super built-up  Area,Pai Layout,Saent A,1550.0,2.0,2.0,90.0,3.0
Super built-up  Area,Pai Layout,Kencyes,1255.0,2.0,1.0,80.0,2.0
Super built-up  Area,Panathur,Prcesvy,1359.0,2.0,1.0,87.0,2.0
Super built-up  Area,Panathur,Vaesh T,1438.0,2.0,3.0,100.0,2.0
Super built-up  Area,Panathur,Prcesvy,1688.0,3.0,1.0,118.0,3.0
Super built-up  Area,Panathur,,1695.0,3.0,1.0,90.0,3.0
Super built-up  Area,Panathur,Prcesvy,1198.0,2.0,1.0,77.0,2.0
Super built-up  Area,Panathur,Arentpa,1180.0,2.0,1.0,70.0,2.0
Super built-up  Area,Panathur,SVnamnd,1546.0,3.0,2.0,99.0,3.0
Super built-up  Area,Panathur,Saite G,1370.0,2.0,2.0,75.0,3.0
Super built-up  Area,Panathur,,1000.0,2.0,1.0,65.3,2.0
Super built-up  Area,Panathur,Suriaa ,1109.0,2.0,1.0,63.0,2.0
Built-up  Area,Panathur,,1000.0,2.0,1.0,68.0,2.0
Super built-up  Area,Panathur,Saarep ,1255.0,2.0,2.0,79.0,2.0
Super built-up  Area,Panathur,Prcesvy,1198.0,2.0,1.0,82.0,2.0
Super built-up  Area,Panathur,Diensso,1235.0,2.0,3.0,65.0,2.0
Super built-up  Area,Panathur,,1210.0,2.0,1.0,80.0,2.0
Super built-up  Area,Panathur,,1210.0,2.0,1.0,77.0,2.0
Built-up  Area,Panathur,,661.0,1.0,1.0,40.0,1.0
Super built-up  Area,Panathur,,1210.0,2.0,1.0,78.0,2.0
Built-up  Area,Panathur,,1050.0,2.0,2.0,60.0,2.0
Super built-up  Area,Panathur,Prcesvy,1398.0,2.0,1.0,97.0,2.0
Built-up  Area,Panathur,,1065.0,2.0,1.0,58.0,2.0
Super built-up  Area,Panathur,,1007.0,2.0,1.0,64.0,2.0
Super built-up  Area,Panathur,,1210.0,2.0,1.0,77.93,2.0
Super built-up  Area,Panathur,SVnamnd,1230.0,2.0,1.0,80.0,2.0
Super built-up  Area,Panathur,Isncasa,980.0,2.0,1.0,57.0,2.0
Super built-up  Area,Panathur,Saite G,1075.0,2.0,2.0,60.0,2.0
Super built-up  Area,Panathur,,1210.0,2.0,2.0,69.0,2.0
Super built-up  Area,Panathur,Diarknt,1343.0,2.0,1.0,76.0,2.0
Plot  Area,Parappana Agrahara,,1200.0,1.0,0.0,45.0,1.0
Super built-up  Area,Pattandur Agrahara,MaidoPl,1550.0,2.0,3.0,80.0,3.0
Super built-up  Area,Pattandur Agrahara,MaidoPl,1550.0,2.0,3.0,80.0,3.0
Plot  Area,Prithvi Layout,Prigh L,2028.0,4.0,3.0,162.0,4.0
Super built-up  Area,Prithvi Layout,Prlmsge,1352.0,2.0,2.0,87.5,2.0
Built-up  Area,Prithvi Layout,,1190.0,2.0,2.0,68.0,2.0
Super built-up  Area,Prithvi Layout,Prlmsge,1352.0,2.0,2.0,85.0,2.0
Super built-up  Area,Prithvi Layout,Prlmsge,1352.0,2.0,2.0,75.0,2.0
Plot  Area,Prithvi Layout,Prigh L,2273.0,4.0,3.0,220.0,3.0
Super built-up  Area,Prithvi Layout,Prlmsge,1352.0,3.0,1.0,93.0,2.0
Built-up  Area,Prithvi Layout,Prigh L,2273.0,4.0,2.0,192.0,3.0
Super built-up  Area,Prithvi Layout,Prlmsge,1352.0,2.0,2.0,72.0,2.0
Super built-up  Area,Prithvi Layout,Prigh L,2100.0,3.0,3.0,125.0,3.0
Plot  Area,R.T. Nagar,,1200.0,7.0,3.0,165.0,6.0
Plot  Area,R.T. Nagar,,1200.0,2.0,1.0,120.0,2.0
Super built-up  Area,R.T. Nagar,,1560.0,3.0,2.0,85.0,3.0
Super built-up  Area,R.T. Nagar,Siilka ,1235.0,2.0,2.0,65.0,2.0
Plot  Area,R.T. Nagar,,1140.0,3.0,1.0,130.0,3.0
Super built-up  Area,R.T. Nagar,,970.0,2.0,1.0,55.0,2.0
Built-up  Area,R.T. Nagar,SiineSu,1560.0,3.0,3.0,125.0,3.0
Super built-up  Area,R.T. Nagar,JaniaGa,1400.0,2.0,3.0,78.0,3.0
Plot  Area,R.T. Nagar,,1200.0,3.0,,140.0,3.0
Built-up  Area,R.T. Nagar,,1100.0,3.0,0.0,125.0,2.0
Super built-up  Area,R.T. Nagar,,1150.0,2.0,2.0,72.0,2.0
Plot  Area,R.T. Nagar,,1500.0,4.0,3.0,185.0,4.0
Built-up  Area,R.T. Nagar,,1800.0,3.0,0.0,120.0,4.0
Plot  Area,R.T. Nagar,,1300.0,3.0,,145.0,3.0
Super built-up  Area,R.T. Nagar,Shusehi,1100.0,2.0,2.0,85.0,2.0
Super built-up  Area,R.T. Nagar,SiineSu,1667.0,3.0,,130.0,3.0
Super built-up  Area,Rachenahalli,,1050.0,2.0,2.0,55.5,2.0
Super built-up  Area,Rachenahalli,,3657.0,5.0,,220.0,4.0
Super built-up  Area,Rachenahalli,AsNowre,680.0,1.0,0.0,32.64,1.0
Super built-up  Area,Rachenahalli,AsNowre,412.5,1.0,0.0,19.8,1.0
Super built-up  Area,Rachenahalli,AsNowre,690.0,1.0,1.0,39.8,1.0
Super built-up  Area,Rachenahalli,,1050.0,2.0,2.0,55.5,2.0
Super built-up  Area,Rachenahalli,Ameur G,1856.0,3.0,3.0,106.0,3.0
Built-up  Area,Rachenahalli,NRniad ,2600.0,3.0,2.0,160.0,3.0
Super built-up  Area,Raja Rajeshwari Nagar,NaonySy,1260.0,2.0,1.0,67.39,2.0
Super built-up  Area,Raja Rajeshwari Nagar,,600.0,1.0,1.0,22.0,1.0
Super built-up  Area,Raja Rajeshwari Nagar,,500.0,1.0,1.0,25.0,1.0
Super built-up  Area,Raja Rajeshwari Nagar,i1rtsCo,1105.0,2.0,1.0,65.0,2.0
Built-up  Area,Raja Rajeshwari Nagar,GRvanun,1570.0,3.0,2.0,88.0,3.0
Super built-up  Area,Raja Rajeshwari Nagar,NaonySy,1295.0,2.0,2.0,70.0,2.0
Super built-up  Area,Raja Rajeshwari Nagar,Prllsan,648.0,1.0,1.0,31.75,1.0
Super built-up  Area,Raja Rajeshwari Nagar,,550.0,1.0,0.0,21.0,1.0
Super built-up  Area,Raja Rajeshwari Nagar,Prllsan,1608.0,2.0,2.0,85.0,2.0
Built-up  Area,Raja Rajeshwari Nagar,AcisePa,1395.0,2.0,2.0,72.0,3.0
Super built-up  Area,Raja Rajeshwari Nagar,,1288.0,2.0,1.0,70.0,3.0
Super built-up  Area,Raja Rajeshwari Nagar,GRvanun,1235.0,2.0,1.0,75.0,2.0
Super built-up  Area,Raja Rajeshwari Nagar,Cee 2du,1162.0,2.0,0.0,65.0,2.0
Super built-up  Area,Raja Rajeshwari Nagar,Prllsan,1178.0,2.0,1.0,75.0,2.0
Super built-up  Area,Raja Rajeshwari Nagar,GRvanun,1525.0,2.0,2.0,99.13,3.0
Built-up  Area,Raja Rajeshwari Nagar,,3600.0,9.0,3.0,240.0,9.0
Super built-up  Area,Raja Rajeshwari Nagar,Prllsan,1160.0,2.0,1.0,70.0,2.0
Super built-up  Area,Raja Rajeshwari Nagar,NaonySy,1550.0,3.0,1.0,86.8,3.0
Super built-up  Area,Raja Rajeshwari Nagar,NaonySy,1580.0,3.0,1.0,83.74,3.0
Super built-up  Area,Raja Rajeshwari Nagar,NaonySy,1640.0,3.0,1.0,86.8,3.0
Built-up  Area,Raja Rajeshwari Nagar,ChionCo,1757.0,3.0,3.0,98.0,3.0
Plot  Area,Raja Rajeshwari Nagar,,3450.0,7.0,2.0,225.0,8.0
Super built-up  Area,Raja Rajeshwari Nagar,,1250.0,2.0,2.0,68.0,2.0
Built-up  Area,Raja Rajeshwari Nagar,,1021.0,3.0,2.0,59.0,3.0
Super built-up  Area,Raja Rajeshwari Nagar,,1500.0,3.0,2.0,88.0,3.0
Super built-up  Area,Raja Rajeshwari Nagar,Prllsan,1168.0,2.0,1.0,66.0,2.0
Built-up  Area,Raja Rajeshwari Nagar,,1400.0,2.0,2.0,86.0,3.0
Super built-up  Area,Raja Rajeshwari Nagar,Prllsan,1157.0,2.0,1.0,65.0,2.0
Built-up  Area,Raja Rajeshwari Nagar,Cedusy ,1850.0,3.0,1.0,98.0,3.0
Super built-up  Area,Raja Rajeshwari Nagar,,510.0,1.0,1.0,22.0,1.0
Built-up  Area,Raja Rajeshwari Nagar,Mahla T,1141.0,2.0,1.0,60.0,2.0
Super built-up  Area,Rajaji Nagar,Brway G,3300.0,4.0,,600.0,4.0
Built-up  Area,Rajaji Nagar,Brway G,1640.0,3.0,2.0,229.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,2390.0,3.0,2.0,415.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,2390.0,3.0,2.0,410.0,3.0
Super built-up  Area,Rajaji Nagar,Brway G,1725.0,3.0,3.0,200.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,3516.0,4.0,3.0,540.0,4.0
Super built-up  Area,Rajaji Nagar,Brway G,1640.0,3.0,3.0,223.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,3526.0,4.0,,492.0,4.0
Plot  Area,Rajaji Nagar,,1800.0,4.0,,324.0,6.0
Super built-up  Area,Rajaji Nagar,PhestOn,3526.0,4.0,1.0,558.0,4.0
Super built-up  Area,Rajaji Nagar,Pumesim,2849.0,5.0,0.0,300.0,5.0
Super built-up  Area,Rajaji Nagar,Brway G,1800.0,3.0,3.0,260.0,3.0
Super built-up  Area,Rajaji Nagar,Brway G,1640.0,3.0,2.0,241.0,3.0
Super built-up  Area,Rajaji Nagar,Brway G,1370.0,2.0,1.0,170.0,2.0
Super built-up  Area,Rajaji Nagar,PhestOn,2409.0,3.0,2.0,360.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,1718.0,3.0,2.0,288.0,2.0
Super built-up  Area,Rajaji Nagar,PhestOn,2386.0,3.0,,334.0,3.0
Plot  Area,Rajaji Nagar,,1200.0,2.0,0.0,150.0,2.0
Plot  Area,Rajaji Nagar,,1160.0,1.0,0.0,163.0,2.0
Built-up  Area,Rajaji Nagar,,660.0,1.0,0.0,75.0,1.0
Built-up  Area,Rajaji Nagar,Brway G,1440.0,2.0,2.0,170.0,2.0
Super built-up  Area,Rajaji Nagar,PhestOn,2448.0,3.0,2.0,400.0,3.0
Super built-up  Area,Rajaji Nagar,Brway G,1440.0,2.0,2.0,185.0,2.0
Super built-up  Area,Rajaji Nagar,Brway G,1640.0,3.0,3.0,230.0,3.0
Super built-up  Area,Rajaji Nagar,ProdsWe,2648.0,5.0,0.0,251.5,4.0
Built-up  Area,Rajaji Nagar,,3730.0,4.0,3.0,370.0,4.0
Super built-up  Area,Rajaji Nagar,Brway G,1800.0,2.0,2.0,250.0,3.0
Super built-up  Area,Rajaji Nagar,Brway G,3100.0,4.0,3.0,550.0,4.0
Super built-up  Area,Rajaji Nagar,PhestOn,3526.0,4.0,3.0,598.0,4.0
Super built-up  Area,Rajaji Nagar,ProdsWe,1357.0,2.0,1.0,130.0,2.0
Built-up  Area,Rajaji Nagar,PhestOn,2300.0,3.0,3.0,369.0,3.0
Super built-up  Area,Rajaji Nagar,Brway G,1640.0,3.0,2.0,220.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,2500.0,3.0,3.0,350.0,3.0
Super built-up  Area,Rajaji Nagar,ProdsWe,1615.0,3.0,1.0,175.0,3.0
Super built-up  Area,Rajaji Nagar,ProdsWe,1776.0,3.0,1.0,190.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,2559.0,3.0,2.0,403.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,1763.0,3.0,2.0,262.0,2.0
Super built-up  Area,Rajaji Nagar,Brway G,1640.0,3.0,3.0,220.0,3.0
Super built-up  Area,Rajaji Nagar,Puwerun,1613.0,3.0,0.0,150.0,3.0
Super built-up  Area,Rajaji Nagar,Tiitela,1380.0,3.0,3.0,130.0,3.0
Plot  Area,Rajaji Nagar,,2400.0,3.0,1.0,320.0,5.0
Super built-up  Area,Rajaji Nagar,Brway G,1800.0,3.0,2.0,240.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,2533.0,3.0,3.0,425.0,3.0
Plot  Area,Rajaji Nagar,,432.0,2.0,1.0,65.0,2.0
Super built-up  Area,Rajaji Nagar,ProdsWe,1268.0,2.0,1.0,127.0,2.0
Super built-up  Area,Rajaji Nagar,PhestOn,2450.0,3.0,3.0,330.0,3.0
Super built-up  Area,Rajaji Nagar,Brway G,1640.0,3.0,2.0,262.0,3.0
Plot  Area,Rajaji Nagar,,1200.0,1.0,1.0,200.0,2.0
Super built-up  Area,Rajaji Nagar,,2367.0,3.0,3.0,375.0,3.0
Plot  Area,Rajaji Nagar,,2440.0,2.0,0.0,415.0,4.0
Super built-up  Area,Rajaji Nagar,Brway G,1640.0,3.0,2.0,251.0,3.0
Super built-up  Area,Rajaji Nagar,ProdsWe,2733.0,5.0,2.0,259.0,4.0
Super built-up  Area,Rajaji Nagar,Brway G,1640.0,3.0,2.0,268.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,2367.0,4.0,3.0,340.0,3.0
Super built-up  Area,Rajaji Nagar,Brway G,1720.0,3.0,2.0,224.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,3600.0,5.0,,510.0,5.0
Plot  Area,Rajaji Nagar,,1350.0,4.0,1.0,230.0,4.0
Super built-up  Area,Rajaji Nagar,,1700.0,3.0,2.0,200.0,3.0
Built-up  Area,Rajaji Nagar,,2300.0,4.0,1.0,240.0,3.0
Plot  Area,Rajaji Nagar,,2400.0,5.0,1.0,408.0,5.0
Super built-up  Area,Rajaji Nagar,PhestOn,2500.0,3.0,3.0,340.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,2390.0,3.0,1.0,372.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,2415.0,3.0,2.0,399.0,3.0
Super built-up  Area,Rajaji Nagar,,1718.0,3.0,2.0,275.0,2.0
Super built-up  Area,Rajaji Nagar,PhestOn,1763.0,3.0,2.0,240.0,2.0
Super built-up  Area,Rajaji Nagar,PhestOn,2367.0,3.0,2.0,320.0,3.0
Super built-up  Area,Rajaji Nagar,PhestOn,2409.0,3.0,3.0,395.0,3.0
Plot  Area,Rajaji Nagar,,1314.0,2.0,0.0,225.0,2.0
Super built-up  Area,Rajaji Nagar,Brway G,1440.0,2.0,2.0,165.0,2.0
Super built-up  Area,Rajaji Nagar,Brway G,1640.0,3.0,3.0,245.0,3.0
Super built-up  Area,Rajiv Nagar,PuoodSk,1690.0,3.0,1.0,125.0,3.0
Super built-up  Area,Rajiv Nagar,Ahntyve,1263.0,2.0,1.0,93.32,2.0
Super built-up  Area,Rajiv Nagar,PuoodSk,2340.0,4.0,1.0,148.0,4.0
Super built-up  Area,Rajiv Nagar,PuoodSk,1330.0,2.0,1.0,93.0,2.0
Super built-up  Area,Rajiv Nagar,,1309.0,2.0,1.0,80.0,2.0
Super built-up  Area,Rajiv Nagar,PuoodSk,2340.0,4.0,1.0,145.0,4.0
Super built-up  Area,Rajiv Nagar,PuoodSk,2330.0,5.0,1.0,175.0,4.0
Super built-up  Area,Rajiv Nagar,PuoodSk,2340.0,5.0,1.0,160.0,4.0
Super built-up  Area,Ramagondanahalli,DNeremo,1610.0,2.0,2.0,111.0,3.0
Plot  Area,Ramagondanahalli,,540.0,1.0,0.0,30.0,1.0
Super built-up  Area,Ramagondanahalli,DNeremo,2257.0,4.0,2.0,157.0,3.0
Super built-up  Area,Ramagondanahalli,DNeremo,1610.0,2.0,2.0,115.0,3.0
Built-up  Area,Ramagondanahalli,SVovelm,920.0,2.0,3.0,65.0,2.0
Super built-up  Area,Ramagondanahalli,SVodsve,1295.0,2.0,2.0,95.0,2.0
Super built-up  Area,Ramagondanahalli,DNeremo,2257.0,3.0,2.0,159.0,3.0
Super built-up  Area,Ramagondanahalli,SVodsve,1295.0,2.0,2.0,95.0,2.0
Built-up  Area,Ramagondanahalli,DNeremo,1910.0,3.0,2.0,142.0,3.0
